borrower_id,t,timestamp,R_DEBT_INCOME,INCOME,CREDIT_SCORE,UTILIZATION_OVERALL,DPD_MAX_12M,INQUIRIES_30D,N_OPEN_TRADES,R_EXPENDITURE_INCOME,CAT_MORTGAGE,CAT_CREDIT_CARD,TOTAL_LIMIT,TOTAL_BALANCE,TOTAL_PRINCIPAL,DEFAULT_FLAG
CD7M3CYLFD,14,2024-02-25,1.2185,327274.45,679.0,0.5774,90,0,3,0.2429,0,0,266425.49,153824.09,244957.12,False
CD7M3CYLFD,15,2024-03-26,1.1866,333391.58,685.0,0.5608,90,0,3,0.2176,0,0,285261.65,159969.46,235630.67,False
CD7M3CYLFD,16,2024-04-25,1.0205,328530.87,691.0,0.3823,90,0,3,0.2571,0,0,285261.65,109065.17,226193.61,False
CD7M3CYLFD,17,2024-05-25,0.9466,329674.55,697.0,0.3346,90,0,3,0.1999,0,0,285261.65,95441.42,216644.65,False
CD7M3CYLFD,18,2024-06-24,0.9818,331314.92,703.0,0.4022,90,0,3,0.2519,0,0,294180.22,118304.93,206982.44,False
CD7M3CYLFD,19,2024-07-24,0.9638,335928.04,700.0,0.4302,90,1,3,0.1238,0,0,294180.22,126561.48,197205.66,False
CD7M3CYLFD,20,2024-08-23,0.9174,339163.52,698.0,0.421,90,0,3,0.2686,0,0,294180.22,123848.29,187312.93,False
CD7M3CYLFD,21,2024-09-22,0.926,336575.61,704.0,0.4568,90,0,3,0.2278,0,0,294180.22,134379.44,177302.89,False
CD7M3CYLFD,22,2024-10-22,1.0566,338928.59,694.0,0.6019,90,0,3,0.2697,0,0,317245.37,190951.19,167174.14,False
CD7M3CYLFD,23,2024-11-21,1.0784,336508.4,684.0,0.6169,90,0,3,0.231,0,0,317245.37,195710.51,167174.14,False
CD7ZEB9UCC,0,2023-01-01,0.1378,128743.77,657.0,0.1714,0,0,2,0.1667,0,0,103526.2,17744.9,0.0,False
CD7ZEB9UCC,1,2023-01-31,0.2661,130383.05,661.0,0.3352,0,0,2,0.2697,0,0,103526.2,34700.28,0.0,False
CD7ZEB9UCC,2,2023-03-02,0.2939,146787.71,665.0,0.4166,0,0,2,0.2359,0,0,103526.2,43133.74,0.0,False
CD7ZEB9UCC,3,2023-04-01,0.3342,142422.98,669.0,0.4598,0,0,2,0.1953,0,0,103526.2,47599.03,0.0,False
CD7ZEB9UCC,4,2023-05-01,0.2916,142265.92,673.0,0.4007,0,0,2,0.1992,0,0,103526.2,41484.03,0.0,False
CD7ZEB9UCC,5,2023-05-31,0.3222,142940.41,677.0,0.4448,0,0,2,0.1744,0,0,103526.2,46053.26,0.0,False
CD7ZEB9UCC,6,2023-06-30,0.5156,130929.07,665.0,0.6521,30,0,2,0.255,0,0,103526.2,67505.49,0.0,False
CD7ZEB9UCC,7,2023-07-30,0.4997,132649.75,669.0,0.6035,30,0,2,0.2097,0,0,109828.05,66279.01,0.0,False
CD7ZEB9UCC,8,2023-08-29,0.4528,131380.21,665.0,0.5417,60,0,2,0.1694,0,0,109828.05,59491.05,0.0,False
CD7ZEB9UCC,9,2023-09-28,0.4487,131190.08,661.0,0.5359,90,0,2,0.165,0,0,109828.05,58860.71,0.0,False
CD7ZEB9UCC,10,2023-10-28,0.5412,129335.8,649.0,0.6374,90,0,2,0.2589,0,0,109828.05,70000.93,0.0,False
CD7ZEB9UCC,11,2023-11-27,0.4457,129750.14,645.0,0.5265,90,0,2,0.1579,0,0,109828.05,57825.07,0.0,False
CD7ZEB9UCC,12,2023-12-27,0.4726,129012.84,641.0,0.5552,90,0,2,0.156,0,0,109828.05,60971.51,0.0,False
CD7ZEB9UCC,13,2024-01-26,0.5136,129907.73,637.0,0.6075,90,0,2,0.2152,0,0,109828.05,66724.63,0.0,False
CD7ZEB9UCC,14,2024-02-25,0.3433,129378.02,641.0,0.4044,90,0,2,0.1242,0,0,109828.05,44411.1,0.0,False
CD7ZEB9UCC,15,2024-03-26,0.2544,128428.76,645.0,0.2975,90,0,2,0.2386,0,0,109828.05,32673.26,0.0,False
CD7ZEB9UCC,16,2024-04-25,0.3777,128204.42,641.0,0.4409,90,0,2,0.3179,0,0,109828.05,48422.8,0.0,False
CD7ZEB9UCC,17,2024-05-25,0.4114,127162.89,637.0,0.4271,90,0,2,0.1176,0,0,122507.05,52316.9,0.0,False
CD7ZEB9UCC,18,2024-06-24,0.2798,127358.66,641.0,0.2908,90,0,2,0.1778,0,0,122507.05,35630.02,0.0,False
CD7ZEB9UCC,19,2024-07-24,0.3319,126431.87,645.0,0.3425,90,0,2,0.2285,0,0,122507.05,41959.12,0.0,False
CD7ZEB9UCC,20,2024-08-23,0.2955,127821.63,648.0,0.3084,90,0,2,0.2271,0,0,122507.05,37776.0,0.0,False
CD7ZEB9UCC,21,2024-09-22,0.336,129218.1,643.0,0.3544,90,1,2,0.2102,0,0,122507.05,43415.85,0.0,False
CD7ZEB9UCC,22,2024-10-22,0.3572,113479.62,639.0,0.3309,90,0,2,0.2375,0,0,122507.05,40534.56,0.0,False
CD7ZEB9UCC,23,2024-11-21,0.2617,110966.35,643.0,0.2203,90,0,2,0.1945,0,0,131792.34,29037.64,0.0,False
CD8Z45PKK2,0,2023-01-01,0.1751,291209.51,611.0,,30,0,1,0.0,0,0,0.0,0.0,50978.3,False
CD8Z45PKK2,1,2023-01-31,0.1715,291986.01,613.0,,30,0,1,0.0,0,0,0.0,0.0,50069.97,False
CD8Z45PKK2,2,2023-03-02,0.1695,289936.15,615.0,,30,0,1,0.0,0,0,0.0,0.0,49149.31,False
CD8Z45PKK2,3,2023-04-01,0.1648,292562.44,617.0,,30,0,1,0.0,0,0,0.0,0.0,48216.14,False
CD8Z45PKK2,4,2023-05-01,0.1637,294509.1,611.0,,30,0,1,0.0,0,0,0.0,0.0,48216.14,False
CD8Z45PKK2,5,2023-05-31,0.1598,295755.4,613.0,,30,0,1,0.0,0,0,0.0,0.0,47270.29,False
CD8Z45PKK2,6,2023-06-30,0.1568,295309.09,615.0,,30,0,1,0.0,0,0,0.0,0.0,46311.6,False
CD8Z45PKK2,7,2023-07-30,0.1533,295854.04,617.0,,30,0,1,0.0,0,0,0.0,0.0,45339.89,False
CD8Z45PKK2,8,2023-08-29,0.151,293781.67,619.0,,30,0,1,0.0,0,0,0.0,0.0,44354.98,False
CD8Z45PKK2,9,2023-09-28,0.1457,297497.34,621.0,,30,0,1,0.0,0,0,0.0,0.0,43356.7,False
CD8Z45PKK2,10,2023-10-28,0.1419,298353.99,623.0,,30,0,1,0.0,0,0,0.0,0.0,42344.86,False
CD8Z45PKK2,11,2023-11-27,0.1383,298777.73,625.0,,30,0,1,0.0,0,0,0.0,0.0,41319.27,False
CD8Z45PKK2,12,2023-12-27,0.1352,297883.67,627.0,,30,0,1,0.0,0,0,0.0,0.0,40279.76,False
CD8Z45PKK2,13,2024-01-26,0.1366,294916.16,621.0,,30,0,1,0.0,0,0,0.0,0.0,40279.76,False
CD8Z45PKK2,14,2024-02-25,0.1324,296245.77,623.0,,30,0,1,0.0,0,0,0.0,0.0,39226.13,False
CD8Z45PKK2,15,2024-03-26,0.1282,297751.93,625.0,,30,0,1,0.0,0,0,0.0,0.0,38158.19,False
CD8Z45PKK2,16,2024-04-25,0.1237,299828.4,627.0,,30,0,1,0.0,0,0,0.0,0.0,37075.74,False
CD8Z45PKK2,17,2024-05-25,0.1205,298538.33,629.0,,30,0,1,0.0,0,0,0.0,0.0,35978.59,False
CD8Z45PKK2,18,2024-06-24,0.1294,269415.44,631.0,,30,0,1,0.0,0,0,0.0,0.0,34866.55,False
CD8Z45PKK2,19,2024-07-24,0.1245,270907.39,633.0,,30,0,1,0.0,0,0,0.0,0.0,33739.39,False
CD8Z45PKK2,20,2024-08-23,0.1191,273690.52,635.0,,30,0,1,0.0,0,0,0.0,0.0,32596.94,False
CD8Z45PKK2,21,2024-09-22,0.1146,274437.97,637.0,,30,0,1,0.0,0,0,0.0,0.0,31438.96,False
CD8Z45PKK2,22,2024-10-22,0.111,276437.53,631.0,,30,0,1,0.0,0,0,0.0,0.0,30686.98,False
CD8Z45PKK2,23,2024-11-21,0.1062,277846.22,633.0,,30,0,1,0.0,0,0,0.0,0.0,29503.07,False
CDA93QRXP9,0,2023-01-01,2.0121,133115.81,548.0,0.5427,30,0,3,0.1521,0,0,130680.21,70921.2,196915.17,False
CDA93QRXP9,1,2023-01-31,1.9657,134724.97,546.0,0.5445,30,0,3,0.2207,0,0,130680.21,71157.75,193666.69,False
CDA93QRXP9,2,2023-03-02,2.0282,134356.68,536.0,0.6285,60,0,3,0.1586,0,0,130680.21,82128.28,190379.89,False
CDA93QRXP9,3,2023-04-01,2.0753,133550.76,534.0,0.6895,90,0,3,0.2763,0,0,130680.21,90102.53,187054.32,False
CDA93QRXP9,4,2023-05-01,2.1295,134859.22,524.0,0.792,90,0,3,0.2429,0,0,130680.21,103494.52,183689.52,False
CDA93QRXP9,5,2023-05-31,2.1582,133746.61,506.0,0.8032,90,0,3,0.2111,0,0,130680.21,104968.12,183689.52,False
CDA93QRXP9,6,2023-06-30,2.0635,132525.15,504.0,0.713,90,0,3,0.2235,0,0,130680.21,93174.75,180285.04,False
CDA93QRXP9,7,2023-07-30,1.9108,132989.59,502.0,0.563,90,0,3,0.1798,0,0,137258.71,77278.34,176840.39,False
CDA93QRXP9,8,2023-08-29,1.7562,133925.81,492.0,0.4252,90,0,3,0.1004,0,0,137258.71,58366.21,176840.39,False
CDA93QRXP9,9,2023-09-28,1.7813,134036.73,490.0,0.4765,90,0,3,0.2352,0,0,137258.71,65401.81,173355.11,False
CDA93QRXP9,10,2023-10-28,1.7899,132458.58,488.0,0.49,90,0,3,0.1991,0,0,137258.71,67258.72,169828.72,False
CDA93QRXP9,11,2023-11-27,1.8861,132699.99,470.0,0.5659,90,0,3,0.1655,0,0,145432.91,82301.39,167985.41,False
CDA93QRXP9,12,2023-12-27,1.8837,132753.93,460.0,0.5891,90,0,3,0.1435,0,0,145432.91,85677.85,164395.68,False
CDA93QRXP9,13,2024-01-26,1.8323,132740.13,450.0,0.542,90,0,3,0.1828,0,0,145432.91,78829.36,164395.68,False
CDA93QRXP9,14,2024-02-25,1.8542,129334.84,439.0,0.5435,90,0,3,0.1272,0,0,145432.91,79047.13,160763.61,False
CDA93QRXP9,15,2024-03-26,1.8278,130499.07,429.0,0.56,90,0,3,0.2423,0,0,145432.91,81439.8,157088.69,False
CDA93QRXP9,16,2024-04-25,1.8261,130062.13,427.0,0.5605,90,0,3,0.2638,0,0,150106.09,84135.15,153370.42,False
CDA93QRXP9,17,2024-05-25,1.8194,129872.42,417.0,0.5338,90,0,3,0.2186,0,0,162362.33,86676.14,149608.29,False
CDA93QRXP9,18,2024-06-24,1.8102,129943.23,407.0,0.5507,90,0,3,0.2126,0,0,162362.33,89420.62,145801.78,False
CDA93QRXP9,19,2024-07-24,1.6531,131689.7,405.0,0.4665,90,0,3,0.1793,0,0,162362.33,75747.54,141950.37,False
CDA93QRXP9,20,2024-08-23,1.4999,131208.75,403.0,0.3618,90,0,3,0.065,0,0,162362.33,58740.4,138053.53,False
CDA93QRXP9,21,2024-09-22,1.6067,133738.31,393.0,0.4975,90,0,3,0.2482,0,0,162362.33,80769.81,134110.73,False
CDA93QRXP9,22,2024-10-22,1.5526,131711.99,391.0,0.4581,90,0,3,0.2788,0,0,162362.33,74376.13,130121.41,False
CDA93QRXP9,23,2024-11-21,1.3277,132973.32,389.0,0.286,90,0,3,0.1824,0,0,162362.33,46434.44,130110.51,False
CDEACWQN6G,0,2023-01-01,7.4364,316446.05,697.0,,0,0,3,0.0,1,0,0.0,0.0,2353210.2,False
CDEACWQN6G,1,2023-01-31,7.3953,317387.48,687.0,,30,0,3,0.0,1,0,0.0,0.0,2347165.82,False
CDEACWQN6G,2,2023-03-02,7.3245,318980.17,685.0,,30,0,3,0.0,1,0,0.0,0.0,2336380.47,False
CDEACWQN6G,3,2023-04-01,7.1485,325589.26,683.0,,60,0,3,0.0,1,0,0.0,0.0,2327464.28,False
CDEACWQN6G,4,2023-05-01,7.1244,324765.74,689.0,,60,0,3,0.0,1,0,0.0,0.0,2313745.97,False
CDEACWQN6G,5,2023-05-31,7.0534,326068.6,695.0,,60,0,3,0.0,1,0,0.0,0.0,2299881.88,False
CDEACWQN6G,6,2023-06-30,7.0606,323750.9,701.0,,60,0,3,0.0,1,0,0.0,0.0,2285870.36,False
CDEACWQN6G,7,2023-07-30,7.3002,311184.43,707.0,,60,0,3,0.0,1,0,0.0,0.0,2271709.72,False
CDEACWQN6G,8,2023-08-29,7.3065,308957.69,713.0,,60,0,3,0.0,1,0,0.0,0.0,2257398.27,False
CDEACWQN6G,9,2023-09-28,7.1674,312933.78,719.0,,60,0,3,0.0,1,0,0.0,0.0,2242934.27,False
CDEACWQN6G,10,2023-10-28,7.0972,313969.83,725.0,,60,0,3,0.0,1,0,0.0,0.0,2228316.0,False
CDEACWQN6G,11,2023-11-27,7.0705,313066.35,731.0,,60,0,3,0.0,1,0,0.0,0.0,2213541.67,False
CDEACWQN6G,12,2023-12-27,6.9759,316177.82,729.0,,60,0,3,0.0,1,0,0.0,0.0,2205631.87,False
CDEACWQN6G,13,2024-01-26,6.9119,318080.84,719.0,,60,0,3,0.0,1,0,0.0,0.0,2198545.17,False
CDEACWQN6G,14,2024-02-25,6.9467,315739.27,709.0,,90,0,3,0.0,1,0,0.0,0.0,2193357.42,False
CDEACWQN6G,15,2024-03-26,6.9305,314720.84,707.0,,90,0,3,0.0,1,0,0.0,0.0,2181181.38,False
CDEACWQN6G,16,2024-04-25,6.8283,318200.42,697.0,,90,0,3,0.0,1,0,0.0,0.0,2172761.24,False
CDEACWQN6G,17,2024-05-25,6.6938,322301.96,703.0,,90,0,3,0.0,1,0,0.0,0.0,2157434.83,False
CDEACWQN6G,18,2024-06-24,6.609,324094.87,709.0,,90,0,3,0.0,1,0,0.0,0.0,2141944.69,False
CDEACWQN6G,19,2024-07-24,6.5977,322907.84,707.0,,90,0,3,0.0,1,0,0.0,0.0,2130462.65,False
CDEACWQN6G,20,2024-08-23,6.535,324306.68,705.0,,90,0,3,0.0,1,0,0.0,0.0,2119343.42,False
CDEACWQN6G,21,2024-09-22,6.4957,324289.01,703.0,,90,0,3,0.0,1,0,0.0,0.0,2106470.67,False
CDEACWQN6G,22,2024-10-22,6.3766,327823.87,709.0,,90,0,3,0.0,1,0,0.0,0.0,2090402.52,False
CDEACWQN6G,23,2024-11-21,6.4247,323746.34,707.0,,90,0,3,0.0,1,0,0.0,0.0,2079982.65,False
CDEMIM3HOI,0,2023-01-01,1.191,82295.23,557.0,0.51,30,0,2,0.0774,0,0,26844.69,13690.63,84323.92,False
CDEMIM3HOI,1,2023-01-31,1.2316,84027.44,553.0,0.8197,60,0,2,0.1176,0,0,26844.69,22004.3,81481.38,False
CDEMIM3HOI,2,2023-03-02,1.1292,84171.86,557.0,0.6124,60,0,2,0.0745,0,0,26844.69,16440.74,78609.37,False
CDEMIM3HOI,3,2023-04-01,1.1075,84222.33,561.0,0.6545,60,0,2,0.1199,0,0,26844.69,17569.06,75707.61,False
CDEMIM3HOI,4,2023-05-01,1.0458,85197.82,557.0,0.5113,60,0,2,0.0392,0,0,26844.69,13726.24,75376.36,False
CDEMIM3HOI,5,2023-05-31,1.0297,84844.05,553.0,0.556,60,0,2,0.0754,0,0,26844.69,14924.54,72441.08,False
CDEMIM3HOI,6,2023-06-30,1.0169,84586.8,549.0,0.6162,90,0,2,0.1503,0,0,26844.69,16542.21,69475.39,False
CDEMIM3HOI,7,2023-07-30,0.9855,84167.87,545.0,0.6136,90,0,2,0.007,0,0,26844.69,16471.2,66478.95,False
CDEMIM3HOI,8,2023-08-29,0.9745,85540.48,541.0,0.7417,90,0,2,0.1139,0,0,26844.69,19911.44,63451.47,False
CDEMIM3HOI,9,2023-09-28,0.9466,84524.91,537.0,0.731,90,0,2,0.1563,0,0,26844.69,19622.71,60392.6,False
CDEMIM3HOI,10,2023-10-28,0.867,86141.61,541.0,0.6477,90,0,2,0.0714,0,0,26844.69,17386.79,57302.04,False
CDEMIM3HOI,11,2023-11-27,0.8035,86330.1,537.0,0.5657,90,0,2,0.0967,0,0,26844.69,15186.67,54179.44,False
CDEMIM3HOI,12,2023-12-27,0.7805,87048.5,541.0,0.63,90,0,2,0.102,0,0,26844.69,16912.84,51024.49,False
CDEMIM3HOI,13,2024-01-26,0.7688,87890.31,545.0,0.735,90,0,2,0.0817,0,0,26844.69,19731.79,47836.83,False
CDEMIM3HOI,14,2024-02-25,0.754,87433.9,541.0,0.7939,90,0,2,0.0754,0,0,26844.69,21312.39,44616.14,False
CDEMIM3HOI,15,2024-03-26,0.734,87017.19,537.0,0.8383,90,0,2,0.1359,0,0,26844.69,22504.31,41362.07,False
CDEMIM3HOI,16,2024-04-25,0.6617,87297.89,541.0,0.6843,90,0,2,0.131,0,0,28777.23,19691.1,38074.28,False
CDEMIM3HOI,17,2024-05-25,0.7209,88128.62,537.0,1.0,90,0,2,0.1205,0,0,28777.23,28777.23,34752.41,False
CDEMIM3HOI,18,2024-06-24,0.5825,87719.69,525.0,0.6435,90,0,2,0.1637,0,0,28777.23,18517.86,32580.68,False
CDEMIM3HOI,19,2024-07-24,0.588,87298.7,521.0,0.7691,90,0,2,0.0774,0,0,28777.23,22131.87,29201.88,False
CDEMIM3HOI,20,2024-08-23,0.496,88075.0,517.0,0.5399,90,0,2,0.0801,0,0,28777.23,15536.72,28148.59,False
CDEMIM3HOI,21,2024-09-22,0.5035,89513.91,505.0,0.6365,90,0,2,0.1708,0,0,28777.23,18316.92,26756.12,False
CDEMIM3HOI,22,2024-10-22,0.4767,90771.09,509.0,0.6933,90,0,2,0.1161,0,0,28777.23,19950.92,23316.96,False
CDEMIM3HOI,23,2024-11-21,0.4854,90938.78,505.0,0.8444,90,0,2,0.1328,0,0,28777.23,24300.67,19842.14,False
CDF36EPF0M,0,2023-01-01,0.7326,158341.03,535.0,,0,0,1,0.0,0,0,0.0,0.0,115993.69,False
CDF36EPF0M,1,2023-01-31,0.7322,157896.92,529.0,,30,0,1,0.0,0,0,0.0,0.0,115616.47,False
CDF36EPF0M,2,2023-03-02,0.7227,159215.81,523.0,,60,0,1,0.0,0,0,0.0,0.0,115065.42,False
CDF36EPF0M,3,2023-04-01,0.7091,157909.92,525.0,,60,0,1,0.0,0,0,0.0,0.0,111971.4,False
CDF36EPF0M,4,2023-05-01,0.6899,157770.63,527.0,,60,0,1,0.0,0,0,0.0,0.0,108845.87,False
CDF36EPF0M,5,2023-05-31,0.6771,156082.71,529.0,,60,0,1,0.0,0,0,0.0,0.0,105688.51,False
CDF36EPF0M,6,2023-06-30,0.6575,155880.62,531.0,,60,0,1,0.0,0,0,0.0,0.0,102499.01,False
CDF36EPF0M,7,2023-07-30,0.6466,156130.94,525.0,,60,0,1,0.0,0,0,0.0,0.0,100959.72,False
CDF36EPF0M,8,2023-08-29,0.6244,156511.45,527.0,,60,0,1,0.0,0,0,0.0,0.0,97722.07,False
CDF36EPF0M,9,2023-09-28,0.569,169406.55,521.0,,60,0,1,0.0,0,0,0.0,0.0,96389.48,False
CDF36EPF0M,10,2023-10-28,0.5505,169122.21,523.0,,60,0,1,0.0,0,0,0.0,0.0,93105.3,False
CDF36EPF0M,11,2023-11-27,0.5338,168216.92,525.0,,60,0,1,0.0,0,0,0.0,0.0,89787.68,False
CDF36EPF0M,12,2023-12-27,0.5339,168176.25,519.0,,60,0,1,0.0,0,0,0.0,0.0,89787.68,False
CDF36EPF0M,13,2024-01-26,0.5006,172676.6,521.0,,60,0,1,0.0,0,0,0.0,0.0,86436.29,False
CDF36EPF0M,14,2024-02-25,0.4847,171330.89,523.0,,30,0,1,0.0,0,0,0.0,0.0,83050.78,False
CDF36EPF0M,15,2024-03-26,0.488,169804.38,517.0,,30,0,1,0.0,0,0,0.0,0.0,82864.52,False
CDF36EPF0M,16,2024-04-25,0.4872,168045.9,511.0,,60,0,1,0.0,0,0,0.0,0.0,81877.17,False
CDF36EPF0M,17,2024-05-25,0.4785,163935.79,513.0,,60,0,1,0.0,0,0,0.0,0.0,78445.23,False
CDF36EPF0M,18,2024-06-24,0.4523,165771.02,515.0,,60,0,1,0.0,0,0,0.0,0.0,74978.36,False
CDF36EPF0M,19,2024-07-24,0.4256,167923.13,517.0,,60,0,1,0.0,0,0,0.0,0.0,71476.18,False
CDF36EPF0M,20,2024-08-23,0.4041,168113.74,519.0,,60,0,1,0.0,0,0,0.0,0.0,67938.35,False
CDF36EPF0M,21,2024-09-22,0.3801,169314.45,521.0,,60,0,1,0.0,0,0,0.0,0.0,64364.5,False
CDF36EPF0M,22,2024-10-22,0.3602,168669.24,523.0,,60,0,1,0.0,0,0,0.0,0.0,60754.26,False
CDF36EPF0M,23,2024-11-21,0.3438,166098.13,525.0,,60,0,1,0.0,0,0,0.0,0.0,57107.26,False
CDFPJ3XTIU,0,2023-01-01,0.1701,136925.14,641.0,0.6089,0,0,1,0.139,0,0,38243.05,23287.86,0.0,False
CDFPJ3XTIU,1,2023-01-31,0.1983,139174.69,635.0,0.7216,30,0,1,0.1281,0,0,38243.05,27597.69,0.0,False
CDFPJ3XTIU,2,2023-03-02,0.2458,138683.2,629.0,0.8915,60,0,1,0.0468,0,0,38243.05,34093.08,0.0,False
CDFPJ3XTIU,3,2023-04-01,0.2032,137508.71,623.0,0.7306,90,0,1,0.0825,0,0,38243.05,27940.11,0.0,False
CDFPJ3XTIU,4,2023-05-01,0.1957,136667.68,625.0,0.6992,90,0,1,0.1592,0,0,38243.05,26739.59,0.0,False
CDFPJ3XTIU,5,2023-05-31,0.1336,139179.84,627.0,0.4861,90,0,1,0.0258,0,0,38243.05,18589.27,0.0,False
CDFPJ3XTIU,6,2023-06-30,0.2002,141080.52,621.0,0.7386,90,0,1,0.1655,0,0,38243.05,28245.21,0.0,False
CDFPJ3XTIU,7,2023-07-30,0.1683,140951.26,614.0,0.6204,90,0,1,0.0163,0,0,38243.05,23726.01,0.0,False
CDFPJ3XTIU,8,2023-08-29,0.05,141480.05,616.0,0.1848,90,0,1,0.0803,0,0,38243.05,7068.18,0.0,False
CDFPJ3XTIU,9,2023-09-28,0.1517,151637.25,610.0,0.6015,90,0,1,0.1563,0,0,38243.05,23004.66,0.0,False
CDFPJ3XTIU,10,2023-10-28,0.2001,151581.29,604.0,0.7931,90,0,1,0.1679,0,0,38243.05,30331.13,0.0,False
CDFPJ3XTIU,11,2023-11-27,0.1575,154387.49,606.0,0.6358,90,0,1,0.1217,0,0,38243.05,24314.18,0.0,False
CDFPJ3XTIU,12,2023-12-27,0.2012,155775.67,600.0,0.8197,90,0,1,0.0558,0,0,38243.05,31349.59,0.0,False
CDFPJ3XTIU,13,2024-01-26,0.1666,160299.21,594.0,0.6984,90,0,1,0.0677,0,0,38243.05,26708.66,0.0,False
CDFPJ3XTIU,14,2024-02-25,0.1724,161210.93,588.0,0.7268,90,0,1,0.0983,0,0,38243.05,27796.67,0.0,False
CDFPJ3XTIU,15,2024-03-26,0.1191,162728.97,590.0,0.5067,90,0,1,0.1298,0,0,38243.05,19379.02,0.0,False
CDFPJ3XTIU,16,2024-04-25,3.2446,161678.78,585.0,0.736,90,1,2,0.0775,0,0,38243.05,28148.39,496439.15,False
CDFPJ3XTIU,17,2024-05-25,2.9946,161743.52,581.0,0.8053,90,1,2,0.1593,0,0,38243.05,30796.28,453561.6,False
CDFPJ3XTIU,18,2024-06-24,2.9217,160427.26,569.0,0.7397,90,1,2,0.2205,0,0,38243.05,28289.49,440424.31,False
CDFPJ3XTIU,19,2024-07-24,2.6746,160211.1,565.0,0.8245,90,1,2,0.1377,0,0,38243.05,31530.99,396975.85,False
CDFPJ3XTIU,20,2024-08-23,2.3863,162264.92,561.0,0.8923,90,0,2,0.0242,0,0,38243.05,34125.54,353084.54,False
CDFPJ3XTIU,21,2024-09-22,2.0974,160113.21,557.0,0.7081,90,0,2,0.1962,0,0,38243.05,27080.14,308745.89,False
CDFPJ3XTIU,22,2024-10-22,1.8602,159317.73,553.0,0.8474,90,0,2,0.0942,0,0,38243.05,32405.56,263955.33,False
CDFPJ3XTIU,23,2024-11-21,1.6708,158666.33,541.0,0.9786,90,0,2,0.1236,0,0,38243.05,37422.96,227680.64,False
CDGM1ECKUD,0,2023-01-01,0.4612,45779.89,654.0,0.3835,0,0,2,0.2384,0,0,55054.33,21114.99,0.0,False
CDGM1ECKUD,1,2023-01-31,0.2956,46159.04,658.0,0.2478,0,0,2,0.2658,0,0,55054.33,13642.82,0.0,False
CDGM1ECKUD,2,2023-03-02,0.3966,46976.75,654.0,0.3148,30,0,2,0.2438,0,0,59179.12,18631.45,0.0,False
CDGM1ECKUD,3,2023-04-01,0.4214,46753.3,650.0,0.3089,30,0,2,0.2003,0,0,63775.81,19700.0,0.0,False
CDGM1ECKUD,4,2023-05-01,0.4017,46953.27,654.0,0.2958,30,0,2,0.2459,0,0,63775.81,18863.16,0.0,False
CDGM1ECKUD,5,2023-05-31,0.3764,47450.47,650.0,0.28,30,0,2,0.1737,0,0,63775.81,17858.08,0.0,False
CDGM1ECKUD,6,2023-06-30,0.3981,52055.94,646.0,0.3249,30,0,2,0.1952,0,0,63775.81,20720.87,0.0,False
CDGM1ECKUD,7,2023-07-30,0.3824,52302.95,650.0,0.3136,30,0,2,0.1672,0,0,63775.81,20002.13,0.0,False
CDGM1ECKUD,8,2023-08-29,0.3824,55584.27,646.0,0.3333,30,0,2,0.1601,0,0,63775.81,21258.11,0.0,False
CDGM1ECKUD,9,2023-09-28,0.5417,55528.44,634.0,0.4716,60,0,2,0.2031,0,0,63775.81,30077.18,0.0,False
CDGM1ECKUD,10,2023-10-28,0.4677,55849.71,630.0,0.4096,90,0,2,0.1962,0,0,63775.81,26122.08,0.0,False
CDGM1ECKUD,11,2023-11-27,0.4987,56383.41,625.0,0.4409,90,0,2,0.3016,0,0,63775.81,28120.58,0.0,False
CDGM1ECKUD,12,2023-12-27,0.4073,57245.57,629.0,0.3656,90,0,2,0.1663,0,0,63775.81,23317.1,0.0,False
CDGM1ECKUD,13,2024-01-26,0.4581,56957.43,617.0,0.4091,90,0,2,0.2358,0,0,63775.81,26090.77,0.0,False
CDGM1ECKUD,14,2024-02-25,0.4694,56905.37,613.0,0.4188,90,0,2,0.1675,0,0,63775.81,26709.95,0.0,False
CDGM1ECKUD,15,2024-03-26,0.4305,56601.6,617.0,0.3821,90,0,2,0.2637,0,0,63775.81,24365.57,0.0,False
CDGM1ECKUD,16,2024-04-25,0.4461,56728.64,613.0,0.3968,90,0,2,0.2357,0,0,63775.81,25305.12,0.0,False
CDGM1ECKUD,17,2024-05-25,0.4963,56973.21,601.0,0.4434,90,0,2,0.211,0,0,63775.81,28278.34,0.0,False
CDGM1ECKUD,18,2024-06-24,0.4034,56772.41,597.0,0.3591,90,0,2,0.1591,0,0,63775.81,22900.35,0.0,False
CDGM1ECKUD,19,2024-07-24,0.4361,56261.58,593.0,0.3847,90,0,2,0.2075,0,0,63775.81,24535.5,0.0,False
CDGM1ECKUD,20,2024-08-23,0.5671,56412.28,589.0,0.5016,90,0,2,0.2256,0,0,63775.81,31988.99,0.0,False
CDGM1ECKUD,21,2024-09-22,0.6333,56158.53,585.0,0.5577,90,0,2,0.2672,0,0,63775.81,35566.0,0.0,False
CDGM1ECKUD,22,2024-10-22,0.5481,62220.78,581.0,0.5348,90,0,2,0.2179,0,0,63775.81,34104.54,0.0,False
CDGM1ECKUD,23,2024-11-21,0.4797,61607.32,577.0,0.4305,90,0,2,0.2364,0,0,68653.47,29554.48,0.0,False
CDGYHWOVMW,0,2023-01-01,0.0,82522.48,657.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,False
